"trait_id";"experimentation";"fk_materiel_id";"madate";"station";"pos_deb_lat_dd";"pos_deb_long_dd";"pos_fin_lat_dd";"pos_fin_long_dd";"distance_chalutee";"duree";"nt";"pt";"nom";"nom_fr";"engin";"masse_eau";"salinite_classe";"systeme"
14529;"DCE";2;"2017-05-28 15:54:00";"9";49,296133;-0,101133;49,296167;-0,09235;679;15;2;9;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14529;"DCE";2;"2017-05-28 15:54:00";"9";49,296133;-0,101133;49,296167;-0,09235;679;15;73;2000;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14529;"DCE";2;"2017-05-28 15:54:00";"9";49,296133;-0,101133;49,296167;-0,09235;679;15;14;3;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14530;"DCE";2;"2017-05-28 16:21:00";"10";49,298633;-0,088267;49,301583;-0,092933;486;10;4;35;"Ammodytes tobianus";"Equille";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14530;"DCE";2;"2017-05-28 16:21:00";"10";49,298633;-0,088267;49,301583;-0,092933;486;10;3;45;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14530;"DCE";2;"2017-05-28 16:21:00";"10";49,298633;-0,088267;49,301583;-0,092933;486;10;7;NA;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14530;"DCE";2;"2017-05-28 16:21:00";"10";49,298633;-0,088267;49,301583;-0,092933;486;10;6;NA;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14530;"DCE";2;"2017-05-28 16:21:00";"10";49,298633;-0,088267;49,301583;-0,092933;486;10;7;100;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14531;"DCE";2;"2017-05-29 12:43:00";"11";49,279767;-0,11465;49,283683;-0,112783;519;10;5;20;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14531;"DCE";2;"2017-05-29 12:43:00";"11";49,279767;-0,11465;49,283683;-0,112783;519;10;49;145;"Clupeidae";"Harengs, sardines nca";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14531;"DCE";2;"2017-05-29 12:43:00";"11";49,279767;-0,11465;49,283683;-0,112783;519;10;22;NA;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14531;"DCE";2;"2017-05-29 12:43:00";"11";49,279767;-0,11465;49,283683;-0,112783;519;10;7;100;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14532;"DCE";2;"2017-05-29 13:08:00";"12";49,275033;-0,110967;49,2787;-0,1142;518;10;3;46;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14532;"DCE";2;"2017-05-29 13:08:00";"12";49,275033;-0,110967;49,2787;-0,1142;518;10;1;NA;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14532;"DCE";2;"2017-05-29 13:08:00";"12";49,275033;-0,110967;49,2787;-0,1142;518;10;9;8;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14532;"DCE";2;"2017-05-29 13:08:00";"12";49,275033;-0,110967;49,2787;-0,1142;518;10;44;NA;"Clupeidae";"Harengs, sardines nca";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14532;"DCE";2;"2017-05-29 13:08:00";"12";49,275033;-0,110967;49,2787;-0,1142;518;10;3;54;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14938;"DCE";2;"2017-09-19 09:18:00";NA;49,295983;-0,101667;49,296167;-0,093;650;12;13;9;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14938;"DCE";2;"2017-09-19 09:18:00";NA;49,295983;-0,101667;49,296167;-0,093;650;12;11;42,4;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14938;"DCE";2;"2017-09-19 09:18:00";NA;49,295983;-0,101667;49,296167;-0,093;650;12;5;7;"Sprattus sprattus";"Sprat";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14938;"DCE";2;"2017-09-19 09:18:00";NA;49,295983;-0,101667;49,296167;-0,093;650;12;14;NA;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14938;"DCE";2;"2017-09-19 09:18:00";NA;49,295983;-0,101667;49,296167;-0,093;650;12;9;130;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14939;"DCE";2;"2017-09-19 09:47:00";NA;49,298783;-0,088733;49,306333;-0,09285;960;15;18;11;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14939;"DCE";2;"2017-09-19 09:47:00";NA;49,298783;-0,088733;49,306333;-0,09285;960;15;933;415;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14939;"DCE";2;"2017-09-19 09:47:00";NA;49,298783;-0,088733;49,306333;-0,09285;960;15;1;NA;"Syngnathus acus";"Syngnathe aiguille";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14939;"DCE";2;"2017-09-19 09:47:00";NA;49,298783;-0,088733;49,306333;-0,09285;960;15;29;60,4;"Pomatoschistus minutus";"Gobie buhotte";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14939;"DCE";2;"2017-09-19 09:47:00";NA;49,298783;-0,088733;49,306333;-0,09285;960;15;2;41;"Solea solea";"Sole commune";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14939;"DCE";2;"2017-09-19 09:47:00";NA;49,298783;-0,088733;49,306333;-0,09285;960;15;5;87;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14939;"DCE";2;"2017-09-19 09:47:00";NA;49,298783;-0,088733;49,306333;-0,09285;960;15;4;13,4;"Atherina presbyter";"Prêtre";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14939;"DCE";2;"2017-09-19 09:47:00";NA;49,298783;-0,088733;49,306333;-0,09285;960;15;2;26,4;"Pleuronectes platessa";"Plie d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14939;"DCE";2;"2017-09-19 09:47:00";NA;49,298783;-0,088733;49,306333;-0,09285;960;15;1;4;"Spinachia spinachia";"Epinoche de mer";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14939;"DCE";2;"2017-09-19 09:47:00";NA;49,298783;-0,088733;49,306333;-0,09285;960;15;3;NA;"Sprattus sprattus";"Sprat";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14939;"DCE";2;"2017-09-19 09:47:00";NA;49,298783;-0,088733;49,306333;-0,09285;960;15;113;3761,14;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14941;"DCE";2;"2017-09-19 10:13:00";NA;49,297633;-0,087533;49,306017;-0,087983;935;15;1;3,6;"Atherina presbyter";"Prêtre";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14941;"DCE";2;"2017-09-19 10:13:00";NA;49,297633;-0,087533;49,306017;-0,087983;935;15;2;4,2;"Pomatoschistus minutus";"Gobie buhotte";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14941;"DCE";2;"2017-09-19 10:13:00";NA;49,297633;-0,087533;49,306017;-0,087983;935;15;13;12;"Palaemon serratus";"Bouquet commun";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14941;"DCE";2;"2017-09-19 10:13:00";NA;49,297633;-0,087533;49,306017;-0,087983;935;15;129;61;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14941;"DCE";2;"2017-09-19 10:13:00";NA;49,297633;-0,087533;49,306017;-0,087983;935;15;27;548;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14942;"DCE";2;"2017-09-19 10:52:00";NA;49,295533;-0,103083;49,291217;-0,10645;612;10;4;1,2;"Sprattus sprattus";"Sprat";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14942;"DCE";2;"2017-09-19 10:52:00";NA;49,295533;-0,103083;49,291217;-0,10645;612;10;10;3,6;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14942;"DCE";2;"2017-09-19 10:52:00";NA;49,295533;-0,103083;49,291217;-0,10645;612;10;1;NA;"Pomatoschistus minutus";"Gobie buhotte";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14942;"DCE";2;"2017-09-19 10:52:00";NA;49,295533;-0,103083;49,291217;-0,10645;612;10;145;37;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14942;"DCE";2;"2017-09-19 10:52:00";NA;49,295533;-0,103083;49,291217;-0,10645;612;10;15;5,4;"Palaemon serratus";"Bouquet commun";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14942;"DCE";2;"2017-09-19 10:52:00";NA;49,295533;-0,103083;49,291217;-0,10645;612;10;214;3412;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14943;"DCE";2;"2017-09-19 11:14:00";NA;49,290133;-0,106483;49,2864;-0,111133;600;10;18;10,2;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14943;"DCE";2;"2017-09-19 11:14:00";NA;49,290133;-0,106483;49,2864;-0,111133;600;10;3;16,4;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14941;"DCE";2;"2017-09-19 10:13:00";NA;49,297633;-0,087533;49,306017;-0,087983;935;15;28;139,8;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14942;"DCE";2;"2017-09-19 10:52:00";NA;49,295533;-0,103083;49,291217;-0,10645;612;10;51;270;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14943;"DCE";2;"2017-09-19 11:14:00";NA;49,290133;-0,106483;49,2864;-0,111133;600;10;2;7,4;"Sprattus sprattus";"Sprat";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14943;"DCE";2;"2017-09-19 11:14:00";NA;49,290133;-0,106483;49,2864;-0,111133;600;10;218;104,6;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14943;"DCE";2;"2017-09-19 11:14:00";NA;49,290133;-0,106483;49,2864;-0,111133;600;10;52;189,2;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14998;"DCE";2;"2017-09-20 12:16:00";NA;49,188117;-0,1636;49,192667;-0,161667;530;10;1;38,6;"Esox lucius";"Brochet du Nord";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14984;"DCE";2;"2017-09-19 12:24:00";NA;49,296133;-0,091533;49,296517;-0,099933;650;11;10;12,6;"Atherina presbyter";"Prêtre";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14984;"DCE";2;"2017-09-19 12:24:00";NA;49,296133;-0,091533;49,296517;-0,099933;650;11;5;10,6;"Sprattus sprattus";"Sprat";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14984;"DCE";2;"2017-09-19 12:24:00";NA;49,296133;-0,091533;49,296517;-0,099933;650;11;9;20,8;"Pomatoschistus minutus";"Gobie buhotte";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14984;"DCE";2;"2017-09-19 12:24:00";NA;49,296133;-0,091533;49,296517;-0,099933;650;11;178;99,8;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14984;"DCE";2;"2017-09-19 12:24:00";NA;49,296133;-0,091533;49,296517;-0,099933;650;11;9;6;"Palaemon serratus";"Bouquet commun";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14984;"DCE";2;"2017-09-19 12:24:00";NA;49,296133;-0,091533;49,296517;-0,099933;650;11;112;2220;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14980;"DCE";2;"2017-09-19 11:44:00";NA;49,278333;-0,113733;49,274633;-0,111083;507;10;8;33,6;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14980;"DCE";2;"2017-09-19 11:44:00";NA;49,278333;-0,113733;49,274633;-0,111083;507;10;3;3,8;"Sprattus sprattus";"Sprat";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14980;"DCE";2;"2017-09-19 11:44:00";NA;49,278333;-0,113733;49,274633;-0,111083;507;10;21;84,2;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14980;"DCE";2;"2017-09-19 11:44:00";NA;49,278333;-0,113733;49,274633;-0,111083;507;10;1;2,8;"Pomatoschistus minutus";"Gobie buhotte";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14980;"DCE";2;"2017-09-19 11:44:00";NA;49,278333;-0,113733;49,274633;-0,111083;507;10;34;21,4;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14980;"DCE";2;"2017-09-19 11:44:00";NA;49,278333;-0,113733;49,274633;-0,111083;507;10;4;NA;"Palaemon longirostris";"Crevette blanche";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14980;"DCE";2;"2017-09-19 11:44:00";NA;49,278333;-0,113733;49,274633;-0,111083;507;10;56;1387;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14984;"DCE";2;"2017-09-19 12:24:00";NA;49,296133;-0,091533;49,296517;-0,099933;650;11;40;167,4;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14984;"DCE";2;"2017-09-19 12:24:00";NA;49,296133;-0,091533;49,296517;-0,099933;650;11;5;29,6;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14988;"DCE";2;"2017-09-19 12:43:00";NA;49,2954;-0,103283;49,290833;-0,106683;633;11;84;296;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14988;"DCE";2;"2017-09-19 12:43:00";NA;49,2954;-0,103283;49,290833;-0,106683;633;11;2;NA;"Sprattus sprattus";"Sprat";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14988;"DCE";2;"2017-09-19 12:43:00";NA;49,2954;-0,103283;49,290833;-0,106683;633;11;33;18,2;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14988;"DCE";2;"2017-09-19 12:43:00";NA;49,2954;-0,103283;49,290833;-0,106683;633;11;1;8,6;"Ciliata mustela";"Motelle à cinq barbillons";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14988;"DCE";2;"2017-09-19 12:43:00";NA;49,2954;-0,103283;49,290833;-0,106683;633;11;224;3620;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14988;"DCE";2;"2017-09-19 12:43:00";NA;49,2954;-0,103283;49,290833;-0,106683;633;11;13;5;"Palaemon serratus";"Bouquet commun";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14988;"DCE";2;"2017-09-19 12:43:00";NA;49,2954;-0,103283;49,290833;-0,106683;633;11;50;13,6;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14988;"DCE";2;"2017-09-19 12:43:00";NA;49,2954;-0,103283;49,290833;-0,106683;633;11;1;1,8;"Rhithropanopeus harrisii";"Crabe de vase";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14989;"DCE";2;"2017-09-20 09:20:00";NA;49,274533;-0,11105;49,278383;-0,113633;500;11;2;NA;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14989;"DCE";2;"2017-09-20 09:20:00";NA;49,274533;-0,11105;49,278383;-0,113633;500;11;1;NA;"Blicca bjoerkna";"Brème bordelière";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14989;"DCE";2;"2017-09-20 09:20:00";NA;49,274533;-0,11105;49,278383;-0,113633;500;11;24;90;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14989;"DCE";2;"2017-09-20 09:20:00";NA;49,274533;-0,11105;49,278383;-0,113633;500;11;10;NA;"Palaemon longirostris";"Crevette blanche";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14989;"DCE";2;"2017-09-20 09:20:00";NA;49,274533;-0,11105;49,278383;-0,113633;500;11;245;200;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14993;"DCE";2;"2017-09-20 11:17:00";NA;49,19555;-0,166333;49,197967;-0,170283;400;10;5;330;"Rutilus rutilus";"Gardon";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14993;"DCE";2;"2017-09-20 11:17:00";NA;49,19555;-0,166333;49,197967;-0,170283;400;10;1;NA;"Pungitius pungitius";"Epinochette";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14993;"DCE";2;"2017-09-20 11:17:00";NA;49,19555;-0,166333;49,197967;-0,170283;400;10;8;219;"Perca fluviatilis";"Perche européenne";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14993;"DCE";2;"2017-09-20 11:17:00";NA;49,19555;-0,166333;49,197967;-0,170283;400;10;15;33,6;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14993;"DCE";2;"2017-09-20 11:17:00";NA;49,19555;-0,166333;49,197967;-0,170283;400;10;4;1;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14993;"DCE";2;"2017-09-20 11:17:00";NA;49,19555;-0,166333;49,197967;-0,170283;400;10;2;NA;"Atyaephyra desmaresti,Palemon varians";"crevettes divers";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14993;"DCE";2;"2017-09-20 11:17:00";NA;49,19555;-0,166333;49,197967;-0,170283;400;10;2;NA;"Palaemon longirostris";"Crevette blanche";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14993;"DCE";2;"2017-09-20 11:17:00";NA;49,19555;-0,166333;49,197967;-0,170283;400;10;1;NA;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14994;"DCE";2;"2017-09-20 11:52:00";NA;49,188117;-0,1636;49,183883;-0,16395;473;10;1;NA;"Gasterosteus aculeatus";"Epinoche à trois épines";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14994;"DCE";2;"2017-09-20 11:52:00";NA;49,188117;-0,1636;49,183883;-0,16395;473;10;5;NA;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14994;"DCE";2;"2017-09-20 11:52:00";NA;49,188117;-0,1636;49,183883;-0,16395;473;10;2;5;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14994;"DCE";2;"2017-09-20 11:52:00";NA;49,188117;-0,1636;49,183883;-0,16395;473;10;1;NA;"Abramis brama";"Brème d'eau douce";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14994;"DCE";2;"2017-09-20 11:52:00";NA;49,188117;-0,1636;49,183883;-0,16395;473;10;4;NA;"Anguilla anguilla";"Anguille d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14994;"DCE";2;"2017-09-20 11:52:00";NA;49,188117;-0,1636;49,183883;-0,16395;473;10;1;NA;"Rhodeus amarus";"Bouvière";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14994;"DCE";2;"2017-09-20 11:52:00";NA;49,188117;-0,1636;49,183883;-0,16395;473;10;3;NA;"Leuciscus cephalus";"Chevaine";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14994;"DCE";2;"2017-09-20 11:52:00";NA;49,188117;-0,1636;49,183883;-0,16395;473;10;5;67,4;"Perca fluviatilis";"Perche européenne";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14994;"DCE";2;"2017-09-20 11:52:00";NA;49,188117;-0,1636;49,183883;-0,16395;473;10;2;25;"Orconectes limosus";"Ecrevisse américaine";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14998;"DCE";2;"2017-09-20 12:16:00";NA;49,188117;-0,1636;49,192667;-0,161667;530;10;1;53,8;"Rutilus rutilus";"Gardon";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14998;"DCE";2;"2017-09-20 12:16:00";NA;49,188117;-0,1636;49,192667;-0,161667;530;10;3;169,6;"Perca fluviatilis";"Perche européenne";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14998;"DCE";2;"2017-09-20 12:16:00";NA;49,188117;-0,1636;49,192667;-0,161667;530;10;2;NA;"Rhodeus amarus";"Bouvière";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14998;"DCE";2;"2017-09-20 12:16:00";NA;49,188117;-0,1636;49,192667;-0,161667;530;10;5;2;"Gasterosteus aculeatus";"Epinoche à trois épines";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14998;"DCE";2;"2017-09-20 12:16:00";NA;49,188117;-0,1636;49,192667;-0,161667;530;10;15;20;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14998;"DCE";2;"2017-09-20 12:16:00";NA;49,188117;-0,1636;49,192667;-0,161667;530;10;7;18,2;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14999;"DCE";2;"2017-09-20 12:49:00";NA;49,192667;-0,161667;49,188733;-0,164017;513;10;1;12;"Perca fluviatilis";"Perche européenne";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14999;"DCE";2;"2017-09-20 12:49:00";NA;49,192667;-0,161667;49,188733;-0,164017;513;10;2;7;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14999;"DCE";2;"2017-09-20 12:49:00";NA;49,192667;-0,161667;49,188733;-0,164017;513;10;3;3,6;"Leuciscus cephalus";"Chevaine";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14998;"DCE";2;"2017-09-20 12:16:00";NA;49,188117;-0,1636;49,192667;-0,161667;530;10;4;NA;"Anguilla anguilla";"Anguille d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14998;"DCE";2;"2017-09-20 12:16:00";NA;49,188117;-0,1636;49,192667;-0,161667;530;10;14;89,6;"Orconectes limosus";"Ecrevisse américaine";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14999;"DCE";2;"2017-09-20 12:49:00";NA;49,192667;-0,161667;49,188733;-0,164017;513;10;4;NA;"Anguilla anguilla";"Anguille d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14999;"DCE";2;"2017-09-20 12:49:00";NA;49,192667;-0,161667;49,188733;-0,164017;513;10;3;7;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14999;"DCE";2;"2017-09-20 12:49:00";NA;49,192667;-0,161667;49,188733;-0,164017;513;10;1;NA;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14999;"DCE";2;"2017-09-20 12:49:00";NA;49,192667;-0,161667;49,188733;-0,164017;513;10;2;NA;"Gasterosteus aculeatus";"Epinoche à trois épines";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14999;"DCE";2;"2017-09-20 12:49:00";NA;49,192667;-0,161667;49,188733;-0,164017;513;10;1;15;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14999;"DCE";2;"2017-09-20 12:49:00";NA;49,192667;-0,161667;49,188733;-0,164017;513;10;3;18,4;"Orconectes limosus";"Ecrevisse américaine";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
15000;"DCE";2;"2017-09-20 13:12:00";NA;49,192667;-0,161717;49,188717;-0,164017;513;10;3;2,8;"Abramis brama";"Brème d'eau douce";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
15000;"DCE";2;"2017-09-20 13:12:00";NA;49,192667;-0,161717;49,188717;-0,164017;513;10;2;4,4;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
15000;"DCE";2;"2017-09-20 13:12:00";NA;49,192667;-0,161717;49,188717;-0,164017;513;10;6;138;"Perca fluviatilis";"Perche européenne";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
15000;"DCE";2;"2017-09-20 13:12:00";NA;49,192667;-0,161717;49,188717;-0,164017;513;10;21;23,2;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
15000;"DCE";2;"2017-09-20 13:12:00";NA;49,192667;-0,161717;49,188717;-0,164017;513;10;4;NA;"Anguilla anguilla";"Anguille d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
15000;"DCE";2;"2017-09-20 13:12:00";NA;49,192667;-0,161717;49,188717;-0,164017;513;10;4;52;"Orconectes limosus";"Ecrevisse américaine";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14939;"DCE";2;"2017-09-19 09:47:00";NA;49,298783;-0,088733;49,306333;-0,09285;960;15;19;17;"Palaemon serratus";"Bouquet commun";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14984;"DCE";2;"2017-09-19 12:24:00";NA;49,296133;-0,091533;49,296517;-0,099933;650;11;29;21;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14943;"DCE";2;"2017-09-19 11:14:00";NA;49,290133;-0,106483;49,2864;-0,111133;600;10;231;4162;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14980;"DCE";2;"2017-09-19 11:44:00";NA;49,278333;-0,113733;49,274633;-0,111083;507;10;905;576,2;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14989;"DCE";2;"2017-09-20 09:20:00";NA;49,274533;-0,11105;49,278383;-0,113633;500;11;79;30;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14939;"DCE";2;"2017-09-19 09:47:00";NA;49,298783;-0,088733;49,306333;-0,09285;960;15;18;149;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14994;"DCE";2;"2017-09-20 11:52:00";NA;49,188117;-0,1636;49,183883;-0,16395;473;10;1;NA;"Atyaephyra desmaresti,Palemon varians";"crevettes divers";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14998;"DCE";2;"2017-09-20 12:16:00";NA;49,188117;-0,1636;49,192667;-0,161667;530;10;15;6;"Atyaephyra desmaresti,Palemon varians";"crevettes divers";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
